StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q25,Q2,Q3,Q4#1_1,Q4#1_2,Q4#1_3,Q4#1_4,Q4#1_5,Q4#1_6,Q4#2_1,Q4#2_2,Q4#2_3,Q4#2_4,Q4#2_5,Q4#2_6,Q4#3_1_1,Q4#3_2_1,Q4#3_3_1,Q4#3_4_1,Q4#3_5_1,Q4#3_6_1,Q4#4_1,Q4#4_2,Q4#4_3,Q4#4_4,Q4#4_5,Q4#4_6,Q4#5_1,Q4#5_2,Q4#5_3,Q4#5_4,Q4#5_5,Q4#5_6,Q4#6_1,Q4#6_2,Q4#6_3,Q4#6_4,Q4#6_5,Q4#6_6,Q4#7_1_1,Q4#7_2_1,Q4#7_3_1,Q4#7_4_1,Q4#7_5_1,Q4#7_6_1,Q5,Q6,Q7,Q8,id_participant
2019-04-11 16:30:05,2019-04-11 16:31:09,IP Address,76.120.250.20,100,64,True,2019-04-11 16:31:10,R_3FQmnsoQybQVATb,,,,,38.0321044921875,-78.4889984130859,anonymous,EN,Ethan video game,Maggie,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,16,2,3,2,4,6,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,,,,,,Sim ended,10,11,10,14,15,20,"Calm, increasingly annoyed","Changes facial expression when redirecting, makes comments like “this is the 3rd time I’ve had to talk to you,” etc",5,Tc and students generated around 2 rules. TC attempted with mixed success to redirect off task behavior. Some disruptions detracted from the overall quality of the discussion. Dialogue sometimes focused on norms sometimes on misbehaviors. TC calm for the most part. 5,1_1819_1_10
2019-04-12 08:34:03,2019-04-12 08:35:26,IP Address,85.53.81.65,100,82,True,2019-04-12 08:35:26,R_1invXepfOAN8UCW,,,,,39.5,-0.416702270507812,anonymous,EN,Ethan video game,Rachel L,114,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,2,1,6,1,1,4,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,,,,,,Sim ended,13,13,18,7,15,19,Flustered,"TC appears somewhat flustered throughout the simulation as TC raises voice a little and says students’ names or “No!” during misbehaviors; during Ethan’s impersonations, TC becomes more flustered and repeats “no” multiple times. ",7,"TC is able to support students in generating a few classroom norms with limited rationale behind them. TC is mostly successful in redirecting off-task behavior (5/6 redirections are specific). Most redirections are pretty succinct, as to not take away from the quality of the classroom discussion. There are various moments where all students are engaged in the discussion. TC has some non-calm moments. ",1_1819_4_114
2019-04-12 12:05:15,2019-04-12 12:06:16,IP Address,76.120.250.20,100,61,True,2019-04-12 12:06:17,R_1lhLkZP3qHDhsKn,,,,,38.0321044921875,-78.4889984130859,anonymous,EN,Ethan video game,Maggie,85,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,20,4,11,18,14,5,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Next behavior,,,Next behavior,Next behavior,Sim ended,31,23,20,24,35,26,Calm but somewhat uncertain/annoyed. ,"Would look up occasionally when trying to redirect. When Ethan continued to misbehave, TC looked up and laughed again. ",4,"TC supported students in generating 2-3 reasonable expectations. TC attempted with mixed success to redirect off task behavior. Dialogue mostly focused on misbehaviors, also all disruptions were lengthy and detracted from the conversation. TC used behavioral praise in one instance. ",1_1819_3_85
2019-04-13 13:36:05,2019-04-13 13:38:02,IP Address,108.169.215.227,100,117,True,2019-04-13 13:38:03,R_U9i8wpPDPNu8ANP,,,,,38.0321044921875,-78.4889984130859,anonymous,EN,Ethan video game,Rachel G,85,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,20,4,10,17,12,5,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,,,,Next behavior,Next behavior,Sim ended,31,22,20,25,33,26,annoyed,"""I really don't want to have to ask you again"" ""Ethan, if I have to say your name again, you're going to have to sit out of recess today""",5,"2 norms created w rationale, mixed success with redirections, dialogue sometimes focused on norms, inconsistently supported student engagement, moments of irritation, one instance of positive behavioral praise (I love how you raised your hand, thank you) ",1_1819_3_85
2019-04-13 13:58:00,2019-04-13 14:11:35,IP Address,108.169.215.227,100,815,True,2019-04-13 14:11:35,R_21zEozhdB4I69Fv,,,,,38.0321044921875,-78.4889984130859,anonymous,EN,Ethan video game,Rachel G,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,2,12,2,2,6,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,,,,,,5,5,15,6,4,9,A bit unsure/ firm ,"Redirections were firm but she cringed a couple of times after redirecting specifically, specific redirections ",8,"Many rules create, some with rationale, all redirections specific, timely acknowledgements, most redirections succinct, high student engagement",1_1819_2_41
2019-04-13 14:20:38,2019-04-13 14:21:41,IP Address,108.169.215.227,100,63,True,2019-04-13 14:21:42,R_3j3BSIdVYYa4O23,,,,,38.0321044921875,-78.4889984130859,anonymous,EN,Ethan video game,Rachel G,96,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,3,7,1,3,2,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,,,,,,Sim ended,6,17,29,6,35,25,confident,"Strong confident voice throughout, doesn't hesitate to specifically redirect",7,"3 norms created, all redirections specific, some a bit lengthy, acknowledgments were timely, majority of class discussion on norms, all students engaged for most of the simulation ",1_1819_3_96
2019-04-13 16:42:17,2019-04-13 17:01:15,IP Address,73.251.19.136,100,1138,True,2019-04-13 17:01:15,R_1hWQ9lr4lHI6sYS,,,,,38.0321044921875,-78.4889984130859,anonymous,EN,Ethan video game,Claire,64,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,36,49,12,8,9,6,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Next behavior,Next behavior,Next behavior,Next behavior,Next behavior,Sim ended,20,10,41,34,43,24,flustered/nervous,"hesitates to interrupt student misbehaviors
voice is shaky
",2,"'-The teacher candidate struggled to facilitate a discussion about classroom norms. A
-At the low end, the teaching candidate was not able to support students in generating any reasonable classroom expectations. 
-The teacher did not effectively redirect student behaviors. TC acknowledged all misbehaviors but redirections were lengthy and detracted from the overall quality of the conversation.
-The majority of dialogue/sounds are (a) TC engaging with students about their behavior (b) TC attempts to keep the discussion afloat during unaddressed student misbehavior (c) student misbehavior
-The teacher candidate did not support student engagement. 
- Overall teacher candidate affect is not calm and may grow less so over the course of the simulation. Teacher candidate may appear nervous, flustered, or rattled. 
",1_1819_2_64
2019-04-13 19:10:38,2019-04-13 19:11:31,IP Address,73.99.90.201,100,53,True,2019-04-13 19:11:32,R_7PrLSe62nORyU37,,,,,38.0704040527343,-78.9067001342773,anonymous,EN,Ethan video game,Maggie,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,2,12,2,3,7,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,,,,,,5,3,15,6,4,5,"Calm, a little nervous/uncertain",Would make a surprised/startled face when some behaviors started/ looked unsure sometimes when giving redirections. Maintained consistent tone and voice level. ,9,"TC facilitated a well paced discussion focused on classroom norms and their rationale. TC supported students in generating 4 expectations. TC redirected all off task student behavior, most of which was efficient. Majority of dialogue advances the classroom discussion. TC supported engagement such that all students were engaged in on task behavior for majority of simulation, both Ethan and Dev participated and gave norms.",1_1819_2_41
2019-04-13 19:20:47,2019-04-13 19:21:38,IP Address,73.99.90.201,100,50,True,2019-04-13 19:21:38,R_1CJgYPYtbcHkzrr,,,,,38.0704040527343,-78.9067001342773,anonymous,EN,Ethan video game,Maggie,96,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,4,8,2,2,3,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,,,,,,Sim ended,6,15,28,5,33,21,"Calm, slightly nervous ","TC seemed to be talking quickly out of nervousness, frequent use of hands. ",7,"TC facilitated a well paced discussion focused on classroom norms and their rationale. TC supported students in generating 2-3 reasonable classroom expectations. TC redirected most off task behaviors, some of which were efficient. Majority of dialogue advances the classroom discussion. TC uses positive behavioral praise. ",1_1819_3_96
2019-04-13 17:01:34,2019-04-13 22:17:50,IP Address,64.99.233.97,100,18975,True,2019-04-13 22:17:50,R_3iJ6oknjnFNTuzr,,,,,38.0321044921875,-78.4889984130859,anonymous,EN,Ethan video game,Claire,84,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,7,2,1,7,4,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,,,,,Next behavior,2,3,28,5,40,7,firm,"says please and thank you with most redirections
-voice is steady, body language is confident
",8,"'-The teaching candidate supported students in generating 2-3 reasonable classroom expectations as well as a rationale for them.
The majority of dialogue advances the classroom discussion. 
-TC successfully redirected almost all misbehaviors. Redirections were typically succinct and specific, however, there were a couple that were lengthier/not as specific and detracted from the overall quality of the conversation
-TC affect is firm, but warm. They don’t appear rattled or nervous at all.
-All students are engaged in on-task behavior for majority of simulation.
",1_1819_3_84
2019-04-13 22:34:29,2019-04-13 22:54:09,IP Address,64.99.233.97,100,1180,True,2019-04-13 22:54:09,R_DzUMaRNhIt87Neh,,,,,38.0321044921875,-78.4889984130859,anonymous,EN,Ethan video game,Claire,79,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,1,1,2,4,1,6,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Next behavior,,Next behavior,Next behavior,Next behavior,Sim ended,48,19,38,40,50,23,increasingly irritated,"sighed more towards end of sim
tone of voice sounded irritated",3,"'- At the high end, the TC supports students in generating at least one classroom expectation, though it might not be supported with logical rationale
-The teacher candidate struggled to facilitate a discussion about classroom norms. 
-The teacher did not effectively redirect student behaviors. TC acknowledged all misbehaviors in a timely manner but only successfully redirected two. Most redirections were lengthy and detracted from the overall quality of the conversation.
-TC affect was firm and increasingly frustrated/rattled as sim progresses.
",1_1819_3_79
2019-04-13 22:54:40,2019-04-13 23:06:52,IP Address,64.99.233.97,100,731,True,2019-04-13 23:06:52,R_3HozvuDUuBKdSm1,,,,,38.0321044921875,-78.4889984130859,anonymous,EN,Ethan video game,Claire,92,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,7,4,5,6,7,3,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Next behavior,,Next behavior,Next behavior,,Sim ended,48,4,56,34,28,26,"firm
increasingly irritated","tone of voice very quickly shifts from warm sounding very irritated
arms are crossed",4,"'-Overall teacher candidate affect is not calm and may grow less so over the course of the simulation. Teacher candidate may appear nervous, flustered, or rattled. Alternatively, candidates may become visibly irritated or aggressive. 
- At the high end, the TC supports students in generating at least one classroom expectation, though it might not be supported with logical rationale.
-The teacher attempted, with mixed success, to redirect off task student behavior. TC acknowledged all misbehaviors but only redirected two successfully.
-The teacher candidate inconsistently supported student engagement. All students were on-task and demonstrating signs of engagement for some of the simulation.
-Redirections were lengthy and detracted from the overall quality of the conversation.
",1_1819_3_92
2019-04-14 05:25:52,2019-04-14 05:27:02,IP Address,84.123.72.31,100,70,True,2019-04-14 05:27:02,R_We6dcBl96ad08b7,,,,,39.4698028564453,-0.377395629882812,anonymous,EN,Ethan video game,Rachel L,84,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,6,3,2,8,4,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,,,,,Next behavior,,3,5,28,6,39,7,Confident (warm but firm),Most redirections are short and to the point; TC does not show any physical signs of irritation and tone of voice remains calm,7,"TC is able to support students in generating 3+ classroom norms, some with rationale behind them and others without. TC is largely successful with redirecting off-task behavior (5/6 include specific cues) and most (4/6) redirections are succinct. There are various moments when all students are engaged in the discussion about classroom norms. TC remains calm and confident throughout the simulation. ",1_1819_3_84
2019-04-14 05:39:08,2019-04-14 05:40:24,IP Address,84.123.72.31,100,76,True,2019-04-14 05:40:24,R_20NZB583C3Bbtz7,,,,,39.4698028564453,-0.377395629882812,anonymous,EN,Ethan video game,Rachel L,23,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,7,9,9,5,3,7,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Next behavior,,Next behavior,Next behavior,Next behavior,Sim ended,40,27,46,41,42,24,Slightly ruffled,"Towards the end of the simulation, TC starts to just repeat student’s name rather than trying to redirect; TC tells students he will have to call home if they don’t stop misbehaving (unsure of how to redirect)",3,"TC is not able to support students in generating any classroom norms (TC focuses the discussion on having the students tell him about themselves). TC is mostly unsuccessful with redirecting off-task behavior (1/6 are specific). Most disruptions are very lengthy, which detracts from the quality of the conversation. There are very few moments where all students are engaged in the classroom discussion. TC becomes more ruffled as the simulation progresses. ",1_1819_1_23
2019-04-14 05:53:12,2019-04-14 05:54:26,IP Address,84.123.72.31,100,74,True,2019-04-14 05:54:27,R_22Xs7P0fc1DYdzW,,,,,39.4698028564453,-0.377395629882812,anonymous,EN,Ethan video game,Rachel L,92,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,6,4,2,8,6,2,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Next behavior,,Next behavior,Next behavior,,Sim ended,47,5,53,34,28,26,Slightly rattled,TC raises voice at some points during the simulation to try to redirect off-task behavior; TC asks students to “take a break” and just repeats Ethan’s name rather than giving a specific redirection.,3,"TC is able to support students in generating 1-2 classroom norms, although there is limited rationale behind them. TC is mostly unsuccessful with redirecting off-task behavior (2/6 are specific). Many disruptions are lengthy, which definitely detracts from the quality of the conversation. There are few moments where all students are engaged in the discussion. TC has some non-calm moments. ",1_1819_3_92
2019-04-14 09:58:47,2019-04-14 10:02:12,IP Address,84.123.72.31,100,205,True,2019-04-14 10:02:13,R_Qlvcyjn3FrtcxcB,,,,,39.4698028564453,-0.377395629882812,anonymous,EN,Ethan video game,Rachel L,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,11,2,2,2,4,4,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,,,,,,Sim ended,13,11,10,14,14,21,Serious,"TC gets a little sassy with redirections (“you need to be quiet…now”); TC counts the number of times Ethan has disrupted (“Ethan, this is the fourth time”)",4,"TC is able to support students in generating a couple of classroom norms, although there is limited rationale behind them. TC has mixed success with redirecting off-task behavior (3/6 are specific). Some disruptions are lengthier than others, which detracts from the quality of the discussion. There are few moments where all students are engaged in the conversation about classroom norms. TC has some non-calm moments. ",1_1819_1_10
2019-04-14 10:09:15,2019-04-14 10:10:11,IP Address,50.242.46.52,100,55,True,2019-04-14 10:10:11,R_vYWIYMNP3g2LzJ7,,,,,38.0321044921875,-78.4889984130859,anonymous,EN,Ethan video game,Maggie,28,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,11,2,3,3,8,7,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,,,,,,Sim ended,38,10,55,3,27,21,"Calm, slightly increasingly annoyed ","TC maintained consistent voice throughout the sim, facial expressions changed slightly when students misbehaved. ",5,TC supported students in generating 1 expectation. TC attempted with mixed success to redirect off task student behavior. Dialogue is mostly focused on student misbehaviors. TC affect Is calm. ,1_1819_1_28
2019-04-14 10:27:25,2019-04-14 10:28:28,IP Address,50.242.46.52,100,62,True,2019-04-14 10:28:28,R_3oOafbFyyFUDUyk,,,,,38.0321044921875,-78.4889984130859,anonymous,EN,Ethan video game,Maggie,61,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,1,2,5,1,9,2,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,Next behavior,Sim ended,7,4,32,7,35,28,"Calm, kind, slightly nervous","Occasionally would look down at table when giving redirections, would touch/move hands a lot when giving redirections. ",6,"TC helped students generate 3 norms with rationale. TC efficiently redirected a few of the misbehaviors, and redirected most of them. TC spent majority of the time discussing classroom norms and expectations, however sometime was spent on misbehaviors. ",1_1819_2_61
2019-04-14 10:37:39,2019-04-14 10:38:32,IP Address,50.242.46.52,100,53,True,2019-04-14 10:38:32,R_OO40Uy22VqEAYxj,,,,,38.0321044921875,-78.4889984130859,anonymous,EN,Ethan video game,Maggie,38,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,14,4,2,21,12,3,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,,,,Next behavior,Next behavior,,11,12,10,20,41,13,"TC calm, slightly nervous","Maintained consistent tone and level of voice throughout, slight increase use of hand motions when giving redirections indicating nervousness. ",5,"TC helped students generate 1 expectation. TC attempted with mixed success to redirect student misbehaviors. Some of the time was focused on developing norms, some of tit was on redirecting misbehaviors. TC affect was calm. Some distractions detracted from the classroom discussion quality. ",1_1819_2_38
2019-04-14 11:52:35,2019-04-14 12:06:27,IP Address,108.169.215.227,100,832,True,2019-04-14 12:06:28,R_2DOiJEDgpMtwTHm,,,,,37.4638061523437,-77.3980026245117,anonymous,EN,Ethan video game,Rachel G,99,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,17,56,21,39,35,8,No,,No,No,No,No,Yes,,Yes,Yes,Yes,Yes,Next behavior,,Next behavior,Next behavior,Next behavior,Sim ended,33,,32,5,19,13,confident,"Voice sounds confident, tries to engage with students and behaviors ",2,"No norms created, didn't acknowledge one behavior, no specific redirections, all dialogue focused on misbehaviors or talking over misbehaviors, low student engagement",nonid
2019-04-14 12:57:53,2019-04-14 12:59:08,IP Address,108.169.215.227,100,75,True,2019-04-14 12:59:08,R_blUBhmpe6kzBoB3,,,,,37.4638061523437,-77.3980026245117,anonymous,EN,Ethan video game,Rachel G,101,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,4,4,5,3,38,14,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,Yes,,,Next behavior,,Next behavior,Sim ended,10,9,49,17,19,6,confident/calm,"No visible signs of irritation with behaviors, doesn't hesitate to try to redirect behaviors ",5,"2 norms created w/ rationale, mixed success with redirections, some disruptions detracted from discussion, dialogue sometimes focused on norms, inconsistently supported student engagement, teacher appears calm ",1_1819_3_101
